condition,epoch,mean,std,min,max,n,source
Tracking loss,341,0.27531280517578127,0.34367781683174736,0.00087738037109375,0.8075485229492188,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,342,0.27978973388671874,0.3484723167681404,0.0009765625,0.8131256103515625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,343,0.2806427001953125,0.34882922959313,0.00098419189453125,0.808502197265625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,344,0.27967529296875,0.34650741150331626,0.00099945068359375,0.794921875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,345,0.2833282470703125,0.35076733964619655,0.00122833251953125,0.8024215698242188,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,346,0.28502960205078126,0.35323575822520603,0.00074005126953125,0.8073272705078125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,347,0.24417266845703126,0.3023846617699902,0.0006256103515625,0.6899261474609375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,348,0.2418792724609375,0.30711801679437667,6.103515625e-05,0.7405166625976562,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,349,0.28090057373046873,0.346490175686225,0.0,0.7856903076171875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,350,0.28957061767578124,0.3569062201796504,7.62939453125e-06,0.8073348999023438,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,351,0.295623779296875,0.3626334606955936,0.0,0.8083648681640625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,352,0.29573211669921873,0.3625473265632848,0.000335693359375,0.8109512329101562,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,353,0.29037933349609374,0.35593619823976563,0.00054168701171875,0.7956924438476562,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,354,0.29270172119140625,0.3577057902577858,0.00051116943359375,0.7883758544921875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,355,0.2944915771484375,0.3599274701191673,0.0,0.7943344116210938,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,356,0.27836761474609373,0.33995430779268865,0.0001983642578125,0.7512283325195312,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,357,0.2367584228515625,0.29148207438167323,0.00064849853515625,0.6687774658203125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,358,0.27926025390625,0.34237443615306645,0.00148773193359375,0.7792129516601562,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,359,0.295220947265625,0.3603614650182401,0.0014495849609375,0.8037567138671875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,360,0.3004638671875,0.36658269890703027,0.0014495849609375,0.811737060546875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,361,0.30193328857421875,0.36838621411387124,0.00102996826171875,0.8126602172851562,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,362,0.2978759765625,0.3630741826902289,0.0011749267578125,0.8020477294921875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,363,0.2992919921875,0.3640778982017824,0.00128936767578125,0.7946853637695312,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,364,0.30320281982421876,0.3686138247140947,0.0013580322265625,0.801239013671875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,365,0.30186614990234373,0.3679863565820404,0.0009613037109375,0.8037872314453125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,366,0.2418975830078125,0.2952364429338742,0.00067138671875,0.64788818359375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,367,0.2714141845703125,0.33488226352415496,0.001068115234375,0.7718353271484375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,368,0.2964935302734375,0.3613927489561385,0.00146484375,0.7928695678710938,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,369,0.303271484375,0.36973514257249873,0.0016326904296875,0.81121826171875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,370,0.3062103271484375,0.37339911541052667,0.00118255615234375,0.8154449462890625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,371,0.30491790771484373,0.3717468194389878,0.00081634521484375,0.8129730224609375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,372,0.3042877197265625,0.3706228974482328,0.00110626220703125,0.8020172119140625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,373,0.30721893310546877,0.37399342700390037,0.001434326171875,0.8039093017578125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,374,0.307440185546875,0.3747941238488554,0.00153350830078125,0.8068618774414062,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,375,0.271356201171875,0.33106829548468275,0.0013275146484375,0.7104415893554688,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,376,0.2606201171875,0.32175265533686814,0.00180816650390625,0.7376480102539062,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,377,0.29854583740234375,0.36431856300776183,0.0019989013671875,0.7931365966796875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,378,0.30475921630859376,0.37271507826495237,0.0015411376953125,0.8135223388671875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,379,0.30960845947265625,0.3784831666771314,0.0011444091796875,0.818084716796875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,380,0.30963287353515623,0.37860791129002913,0.0009765625,0.8216705322265625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,381,0.30744171142578125,0.3753578465157823,0.0013275146484375,0.8094253540039062,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,382,0.30955657958984373,0.3775337777789149,0.00124359130859375,0.8041305541992188,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,383,0.31195220947265623,0.38073511353571904,0.00083160400390625,0.8121566772460938,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,384,0.3004364013671875,0.3664441064936843,0.0005950927734375,0.7827835083007812,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,385,0.25340118408203127,0.30954825699544986,0.00146484375,0.6806182861328125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,386,0.29622955322265626,0.36136788132110953,0.00215911865234375,0.7940826416015625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,387,0.3104949951171875,0.3777222317298998,0.00264739990234375,0.8139266967773438,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,388,0.317010498046875,0.38546237087112756,0.00223541259765625,0.8271408081054688,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,389,0.31589813232421876,0.3841725291488001,0.001556396484375,0.8253250122070312,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,390,0.3127349853515625,0.3803436548952753,0.0018157958984375,0.81903076171875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,391,0.313836669921875,0.3811832102536875,0.001617431640625,0.8068695068359375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,392,0.3171600341796875,0.3852588543676885,0.001861572265625,0.8142013549804688,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,393,0.31660308837890627,0.3847241195449514,0.0017547607421875,0.8140106201171875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,394,0.26248931884765625,0.31907709342481705,0.0013275146484375,0.6706771850585938,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,395,0.28682098388671873,0.35117006848398896,0.0015411376953125,0.7872390747070312,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,396,0.3117340087890625,0.3795273935606264,0.001861572265625,0.8135833740234375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,397,0.31552886962890625,0.3847349136157186,0.00142669677734375,0.8319854736328125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,398,0.31771392822265626,0.38704406824232296,0.001373291015625,0.8334732055664062,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,399,0.316796875,0.3863139959638223,0.00096893310546875,0.8338851928710938,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,400,0.3166961669921875,0.3856055205620503,0.0009765625,0.822662353515625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,401,0.320458984375,0.39001010051576995,0.00090789794921875,0.825225830078125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,402,0.3194793701171875,0.38926567562203274,0.0007476806640625,0.8268966674804688,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,403,0.28936920166015623,0.35257308151895705,0.00052642822265625,0.74169921875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,404,0.26932830810546876,0.32899931982726793,0.00206756591796875,0.735198974609375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,405,0.3105133056640625,0.37690045677504086,0.00237274169921875,0.8084564208984375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,406,0.31519317626953125,0.38314265934978425,0.00273895263671875,0.8282546997070312,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,407,0.3194580078125,0.3885683265008243,0.00165557861328125,0.8339614868164062,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,408,0.3185028076171875,0.38714773439621203,0.0015716552734375,0.8357620239257812,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,409,0.31667938232421877,0.3843627819681937,0.00212860107421875,0.8222732543945312,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,410,0.3197174072265625,0.3880777673600442,0.00203704833984375,0.8188247680664062,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,411,0.321441650390625,0.39058601003012494,0.00201416015625,0.8240966796875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,412,0.31492156982421876,0.3828407599396655,0.0017852783203125,0.8048248291015625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,413,0.25875244140625,0.31581293234137564,0.00107574462890625,0.6772308349609375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,414,0.29923553466796876,0.3655461084029554,0.00135040283203125,0.8001480102539062,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,415,0.31314544677734374,0.38143101517446415,0.0015869140625,0.820404052734375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,416,0.3174713134765625,0.38676198899447417,0.0011138916015625,0.8331832885742188,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,417,0.31784820556640625,0.387205845920004,0.000518798828125,0.8327255249023438,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,418,0.3166107177734375,0.38507840121089637,0.00077056884765625,0.8261032104492188,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,419,0.31740264892578124,0.3851560576752285,0.0009307861328125,0.8143539428710938,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,420,0.32149200439453124,0.389764174939471,0.0007171630859375,0.8214111328125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,421,0.32024383544921875,0.387671910559758,0.0009918212890625,0.8172607421875,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,422,0.27186126708984376,0.3284129809288082,0.00119781494140625,0.6846694946289062,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,423,0.28894500732421874,0.3497247525718171,0.00197601318359375,0.7812423706054688,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,424,0.31387939453125,0.3774882334854867,0.00217437744140625,0.808746337890625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,425,0.31673126220703124,0.38119778193069215,0.0016632080078125,0.8265914916992188,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,426,0.32018890380859377,0.38483224350148315,0.0015716552734375,0.8284378051757812,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,427,0.3184234619140625,0.3827941820995063,0.00201416015625,0.8292236328125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,428,0.3189178466796875,0.38248644873940774,0.00232696533203125,0.8185958862304688,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,429,0.32250518798828126,0.3862681136491286,0.002655029296875,0.821807861328125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,430,0.32325897216796873,0.38673988849251395,0.00250244140625,0.8225250244140625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,431,0.300372314453125,0.35880640018646676,0.00228118896484375,0.7589187622070312,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,432,0.2730743408203125,0.32629614844614874,0.002288818359375,0.7272262573242188,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,433,0.316748046875,0.37567638605852355,0.002166748046875,0.8129043579101562,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,434,0.32102813720703127,0.3815412905101808,0.00225067138671875,0.8329391479492188,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,435,0.32391357421875,0.38506235257620786,0.0019073486328125,0.837188720703125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,436,0.32451171875,0.384324588640306,0.0013885498046875,0.839630126953125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,437,0.3238006591796875,0.38184254204606566,0.00101470947265625,0.8289947509765625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,438,0.32556304931640623,0.38371160062782905,0.0009765625,0.8240890502929688,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,439,0.32909088134765624,0.3882156711376405,0.0011138916015625,0.8314208984375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,440,0.3257720947265625,0.38438720894532213,0.00203704833984375,0.8204421997070312,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,441,0.26716156005859376,0.31654693644396537,0.0022735595703125,0.6793365478515625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,442,0.30863800048828127,0.36444495325852355,0.002532958984375,0.8045196533203125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,443,0.32271575927734375,0.38067895421360826,0.00232696533203125,0.8235397338867188,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,444,0.32689361572265624,0.3859060252379867,0.00237274169921875,0.8372344970703125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,445,0.327252197265625,0.38606742449718373,0.002166748046875,0.8382339477539062,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,446,0.32565155029296877,0.3842407887593235,0.001953125,0.8322677612304688,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,447,0.32607421875,0.3848613813620045,0.00177764892578125,0.819183349609375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,448,0.32999420166015625,0.38884339678325114,0.0019989013671875,0.8270950317382812,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,449,0.32985687255859375,0.387305926853819,0.0019378662109375,0.82379150390625,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,450,0.28583526611328125,0.3371286018050419,0.002166748046875,0.704833984375,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,451,0.2969268798828125,0.3480132264779002,0.00171661376953125,0.7791671752929688,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
Tracking loss,452,0.326873779296875,0.37932179409154787,0.00160980224609375,0.8175048828125,5,/home/lzha/code/.codex-worktrees/DEXTRAH/franka-cube-traj-tracking/worklogs/franka-cube-grasp-prior/reward_success_comparison_20260612/training_curves.csv
